userId,age,gender,is_premium,region
1361,48,0,0,1
1362,28,1,0,6
1363,50,1,0,2
1364,31,0,0,5
1365,43,1,1,1
1366,27,0,0,4
1367,43,1,0,8
1368,59,0,0,9
1369,65,1,0,9
1370,57,0,0,5
1371,22,0,0,5
1372,46,0,0,3
1373,42,0,0,4
1374,60,0,0,8
1375,23,1,1,9
1376,68,1,0,4
1377,52,1,0,8
1378,57,1,0,7
1379,59,1,0,5
1380,63,1,1,9
1381,27,1,0,7
1382,22,0,1,1
1383,43,0,1,1
1384,18,1,1,6
1385,45,1,1,7
1386,68,0,0,6
1387,54,1,0,9
1388,24,1,1,9
1389,52,1,1,9
1390,56,1,0,7
1391,19,0,0,8
1392,52,1,1,4
1393,69,0,0,5
1394,48,1,1,8
1395,58,0,0,8
1396,56,1,1,8
1397,18,0,0,4
1398,66,0,1,6
1399,50,0,1,3
1400,31,0,1,6
1401,65,1,0,1
1402,49,0,0,3
1403,47,1,1,9
1404,30,0,1,1
1405,58,1,1,9
1406,19,1,0,5
1407,28,0,1,7
1408,50,0,0,7
1409,45,1,1,5
1410,68,0,0,6
1411,46,1,0,8
1412,22,1,1,8
1413,18,1,1,5
1414,53,0,1,1
1415,31,1,0,9
1416,34,1,0,7
1417,40,1,1,9
1418,53,1,0,2
1419,30,0,0,7
1420,56,0,0,9
1421,59,0,0,5
1422,41,1,1,7
1423,63,1,0,6
1424,60,0,1,4
1425,67,0,0,2
1426,36,0,0,8
1427,66,0,0,6
1428,60,1,1,8
1429,57,0,0,1
1430,62,0,1,1
1431,24,0,0,6
1432,50,1,0,1
1433,61,0,0,6
1434,52,0,0,3
1435,39,1,0,8
1436,39,0,1,7
1437,43,1,0,9
1438,40,0,0,8
1439,47,1,0,6
1440,59,1,1,7
1441,41,1,0,5
1442,55,1,0,9
1443,50,1,1,9
1444,53,1,0,8
1445,40,1,1,7
1446,30,1,1,9
1447,46,1,0,6
1448,58,1,1,2
1449,32,0,0,2
1450,37,0,0,1
1451,26,1,1,4
1452,65,1,0,6
1453,21,0,0,1
1454,39,1,0,5
1455,59,0,0,5
1456,29,1,0,2
1457,36,0,0,8
1458,67,1,0,2
1459,61,0,0,8
1460,51,0,0,6
1461,38,0,0,6
1462,62,1,0,6
1463,44,1,1,9
1464,35,1,0,2
1465,37,0,0,5
1466,65,0,0,6
1467,42,0,0,5
1468,60,1,1,8
1469,56,1,0,3
1470,62,0,0,8
1471,33,0,0,9
1472,21,1,0,7
1473,24,1,1,6
1474,66,0,0,7
1475,57,0,1,9
1476,62,1,0,7
1477,28,1,0,4
1478,27,0,0,1
1479,45,1,0,7
1480,59,1,0,5
1481,64,1,0,1
1482,27,1,0,3
1483,60,0,1,6
1484,55,1,0,5
1485,27,1,0,9
1486,36,1,1,6
1487,28,0,0,1
1488,58,0,1,4
1489,50,1,0,1
1490,20,1,0,6
1491,32,0,0,4
1492,67,0,1,3
1493,69,0,1,1
1494,55,0,1,3
1495,26,1,1,7
1496,61,1,1,9
1497,50,0,0,7
1498,58,0,1,4
1499,43,0,0,5
1500,27,1,0,1
1501,66,0,1,8
1502,32,1,0,5
1503,38,1,0,4
1504,64,1,0,1
1505,24,1,1,7
1506,37,0,0,4
1507,54,1,0,1
1508,26,1,0,6
1509,29,0,0,7
1510,44,0,0,7
1511,51,1,1,4
1512,65,0,0,1
1513,57,0,0,5
1514,61,1,1,1
1515,20,1,0,2
1516,45,0,0,9
1517,34,0,0,3
1518,37,1,1,3
1519,63,1,0,9
1520,40,0,0,6
1521,22,1,0,2
1522,20,1,0,1
1523,20,1,0,2
1524,28,0,0,9
1525,52,1,0,2
1526,41,1,1,9
1527,64,1,1,4
1528,60,1,0,4
1529,32,0,0,6
1530,26,1,0,6
1531,40,1,1,2
1532,40,0,0,6
1533,22,0,0,7
1534,69,1,1,1
1535,41,1,1,4
1536,41,1,0,9
1537,48,0,0,7
1538,34,1,1,4
1539,41,1,0,3
1540,57,0,0,8
1541,43,1,0,4
1542,42,0,0,4
1543,48,0,1,1
1544,51,1,1,3
1545,50,1,0,8
1546,63,1,1,4
1547,30,1,0,3
1548,33,0,0,4
1549,20,0,1,1
1550,65,1,0,5
1551,45,0,0,2
1552,32,0,0,8
1553,38,0,0,1
1554,18,0,0,2
1555,24,1,0,9
1556,28,1,1,8
1557,27,0,1,4
1558,44,0,0,7
1559,59,1,0,7
1560,45,0,1,1
1561,33,1,0,1
1562,35,0,0,1
1563,19,0,1,1
1564,43,0,1,3
1565,60,0,1,7
1566,67,0,0,7
1567,33,1,0,1
1568,36,0,0,3
1569,57,1,0,6
1570,38,1,1,9
1571,53,1,1,3
1572,40,0,1,3
1573,68,0,0,4
1574,68,0,1,6
1575,21,1,0,8
1576,57,1,0,8
1577,51,1,0,3
1578,57,1,1,1
1579,67,0,0,5
1580,50,0,0,5
1581,25,0,0,3
1582,39,0,0,1
1583,58,1,0,9
1584,56,0,1,3
1585,25,0,1,8
1586,28,0,1,5
1587,21,1,0,3
1588,48,1,0,3
1589,42,1,1,7
1590,46,1,0,6
1591,41,0,0,8
1592,65,1,0,3
1593,65,0,1,5
1594,62,1,0,5
1595,41,0,0,9
1596,52,1,0,1
1597,58,1,0,2
1598,67,1,0,5
1599,18,1,0,5
1600,22,1,0,1
1601,45,1,0,7
1602,32,1,0,3
1603,46,0,1,9
1604,22,1,0,1
1605,38,0,0,1
1606,50,0,0,8
1607,22,0,0,7
1608,24,0,0,8
1609,31,1,0,2
1610,29,0,1,3
1611,68,1,1,2
1612,35,0,1,5
1613,53,0,1,4
1614,27,0,1,6
1615,33,0,1,5
1616,23,1,1,7
1617,32,1,1,5
1618,22,0,0,1
1619,35,1,0,3
1620,61,0,1,4
1621,50,1,0,1
1622,44,0,0,8
1623,43,0,0,6
1624,24,1,0,4
1625,30,1,0,9
1626,53,0,0,7
1627,46,1,0,6
1628,22,0,1,7
1629,54,1,0,4
1630,63,1,0,2
1631,18,1,0,3
1632,65,1,1,6
1633,39,0,0,9
1634,33,0,0,3
1635,42,0,1,5
1636,49,1,1,9
1637,32,1,0,2
1638,61,1,1,7
1639,35,0,1,3
1640,60,1,1,8
1641,41,1,1,9
1642,54,0,1,6
1643,46,1,0,6
1644,59,0,0,6
1645,62,0,0,6
1646,20,0,0,3
1647,46,1,0,3
1648,18,0,0,2
1649,28,1,0,7
1650,49,0,0,6
1651,52,1,0,6
1652,18,0,0,7
1653,23,1,0,1
1654,45,1,0,8
1655,22,1,0,3
1656,33,0,1,6
1657,68,0,0,9
1658,47,0,1,5
1659,21,1,0,3
1660,56,1,0,4
1661,39,1,1,7
1662,64,1,0,2
1663,41,1,0,7
1664,54,0,0,8
1665,59,0,1,3
1666,53,1,0,1
1667,25,0,0,5
1668,54,1,1,2
1669,60,0,1,7
1670,26,1,0,2
1671,66,0,0,9
1672,43,0,0,4
1673,52,0,0,2
1674,50,0,0,7
1675,20,0,0,1
1676,39,0,0,6
1677,61,1,0,9
1678,53,0,0,7
1679,34,0,0,2
1680,47,1,1,3
1681,51,0,0,5
1682,44,0,0,9
1683,41,0,0,3
1684,64,1,0,5
1685,44,0,1,9
1686,56,1,0,7
1687,40,0,0,3
1688,46,0,0,4
1689,29,0,1,2
1690,69,1,1,2
1691,18,1,0,8
1692,63,0,0,4
1693,47,1,1,5
1694,30,1,0,3
1695,56,1,1,5
1696,50,0,1,8
1697,18,0,0,8
1698,66,0,0,2
1699,34,1,0,2
1700,65,1,0,1
1701,26,0,1,3
1702,29,0,0,8
1703,22,0,0,5
1704,22,1,0,9
1705,31,0,1,3
1706,68,1,1,7
1707,31,1,1,7
1708,66,1,0,6
1709,24,0,1,6
1710,66,1,0,7
1711,54,1,0,5
1712,65,0,1,6
1713,67,0,1,5
1714,21,0,0,2
1715,35,1,0,8
1716,42,1,0,3
1717,39,1,0,5
1718,55,0,0,6
1719,45,0,0,7
1720,41,1,0,2
1721,52,0,0,1
1722,48,0,0,9
1723,54,0,0,1
1724,23,1,0,8
1725,67,1,0,5
1726,49,1,0,6
1727,53,1,1,1
1728,47,0,1,9
1729,30,1,1,8
1730,31,0,1,1
1731,47,1,0,4
1732,67,1,0,2
1733,47,1,0,2
1734,38,1,0,2
1735,29,1,0,2
1736,38,0,1,2
1737,57,0,1,3
1738,64,1,0,7
1739,42,1,1,8
1740,41,1,0,8
1741,37,0,0,8
1742,61,1,0,2
1743,48,1,0,9
1744,51,0,0,4
1745,20,0,0,3
1746,30,1,0,2
1747,59,1,0,7
1748,50,1,1,8
1749,67,0,0,7
1750,60,1,0,5
1751,67,0,1,1
1752,48,1,0,5
1753,32,0,1,1
1754,39,0,0,5
1755,35,0,1,5
1756,31,1,0,3
1757,28,1,0,6
1758,49,0,1,9
1759,45,0,0,9
1760,50,1,1,2
1761,66,1,0,5
1762,47,0,0,7
1763,55,1,1,1
1764,58,0,1,2
1765,58,1,0,5
1766,26,1,0,1
1767,31,1,1,2
1768,25,0,0,6
1769,69,1,1,7
1770,65,0,0,1
1771,64,1,0,7
1772,65,0,0,4
1773,40,0,0,9
1774,38,0,0,2
1775,65,1,1,1
1776,33,1,0,5
1777,25,0,0,7
1778,33,0,1,7
1779,21,0,0,3
1780,24,1,1,1
1781,24,1,0,9
1782,62,1,0,3
1783,65,1,0,8
1784,49,0,0,9
1785,20,1,0,8
1786,28,1,0,2
1787,68,1,0,5
1788,22,1,0,8
1789,32,1,0,4
1790,58,0,1,1
1791,55,0,0,5
1792,60,1,1,4
1793,35,1,0,1
1794,48,1,1,6
1795,29,0,1,5
1796,36,1,0,6
1797,47,0,1,2
1798,62,0,0,2
1799,18,0,0,9
1800,45,0,0,5
1801,59,1,0,8
1802,26,0,1,9
1803,21,1,0,9
1804,21,0,1,5
1805,56,0,0,5
1806,50,0,0,5
1807,21,0,0,1
1808,47,1,0,2
1809,27,0,0,3
1810,36,0,0,1
1811,58,0,0,4
1812,24,0,1,8
1813,52,1,0,8
1814,51,0,0,9
1815,19,0,0,3
1816,39,1,0,9
1817,27,0,0,3
1818,23,0,0,6
1819,55,0,1,9
1820,40,1,0,3
1821,48,0,1,5
1822,44,1,1,7
1823,60,0,0,2
1824,58,1,1,9
1825,58,0,1,9
1826,68,1,1,6
1827,44,0,0,7
1828,58,1,0,2
1829,41,0,0,5
1830,66,1,0,9
1831,33,0,1,8
1832,19,0,0,5
1833,24,0,0,1
1834,25,1,0,5
1835,31,0,1,7
1836,27,0,1,6
1837,48,1,0,4
1838,38,1,1,3
1839,26,1,0,4
1840,30,1,1,2
1841,27,0,0,4
1842,20,0,0,5
1843,25,1,0,8
1844,48,1,0,6
1845,59,1,0,4
1846,52,0,1,6
1847,65,1,0,7
1848,48,0,1,3
1849,38,0,0,8
1850,47,1,0,8
1851,37,1,0,6
1852,65,0,0,9
1853,31,0,0,1
1854,40,0,1,1
1855,31,0,1,6
1856,23,0,1,9
1857,47,0,0,6
1858,30,1,0,3
1859,55,1,0,6
1860,46,1,1,3
1861,44,1,0,2
1862,61,1,0,9
1863,67,0,0,7
1864,62,0,1,9
1865,46,1,0,5
1866,19,1,0,1
1867,61,1,1,8
1868,31,0,0,3
1869,42,1,0,6
1870,45,0,1,5
1871,42,1,0,7
1872,43,1,0,2
1873,21,1,1,4
1874,67,1,0,2
1875,66,1,0,9
1876,38,0,0,1
1877,54,1,0,2
1878,20,0,1,9
1879,20,0,0,1
1880,32,1,1,3
1881,36,0,0,1
1882,32,1,1,1
1883,54,1,0,1
1884,21,1,1,3
1885,36,1,1,3
1886,57,0,0,5
1887,59,0,0,8
1888,54,1,1,7
1889,69,0,0,3
1890,57,0,0,6
1891,46,0,0,9
1892,34,0,0,4
1893,37,1,0,9
1894,67,1,0,3
1895,62,0,0,8
1896,61,0,1,1
1897,56,1,0,3
1898,52,1,0,5
1899,21,1,1,5
1900,31,1,0,4
1901,33,1,0,8
1902,32,0,0,2
1903,26,1,0,8
1904,49,0,0,2
1905,39,0,1,9
1906,53,0,0,1
1907,33,0,0,9
1908,19,1,0,9
1909,49,1,1,8
1910,65,0,0,1
1911,67,0,0,3
1912,63,1,1,4
1913,29,1,0,6
1914,25,1,0,8
1915,20,0,0,7
1916,32,0,0,3
1917,46,0,1,5
1918,22,1,1,4
1919,54,1,0,9
1920,65,1,0,6
1921,60,1,0,3
1922,40,0,0,7
1923,45,0,0,5
1924,58,1,0,9
1925,23,1,0,8
1926,67,0,1,6
1927,40,0,1,5
1928,23,1,1,5
1929,41,1,1,6
1930,36,0,1,5
1931,20,1,0,4
1932,22,1,0,3
1933,64,1,0,5
1934,62,1,1,6
1935,64,0,0,6
1936,41,0,0,4
1937,50,1,0,6
1938,32,1,0,7
1939,27,0,0,4
1940,32,0,0,8
1941,51,1,0,9
1942,49,0,1,1
1943,64,1,1,5
1944,64,0,0,3
1945,29,1,0,2
1946,48,0,0,2
1947,33,1,1,7
1948,46,0,0,6
1949,46,1,1,8
1950,68,0,0,1
1951,46,0,1,8
1952,52,1,0,1
1953,58,0,0,4
1954,38,0,1,1
1955,45,0,1,9
1956,22,0,0,3
1957,27,1,0,9
1958,39,0,0,5
1959,50,1,0,4
1960,51,1,0,4
1961,58,0,0,2
1962,52,1,0,2
1963,62,1,0,8
1964,46,0,0,5
1965,60,1,0,1
1966,35,0,0,6
1967,54,0,1,6
1968,19,1,0,1
1969,18,0,1,9
1970,50,0,0,2
1971,25,1,1,9
1972,25,0,0,3
1973,62,0,0,4
1974,34,1,0,1
1975,40,0,0,2
1976,37,1,0,5
1977,65,1,1,7
1978,56,1,1,6
1979,61,1,1,9
1980,22,0,0,7
1981,60,1,1,8
1982,37,0,1,1
1983,36,0,0,6
1984,35,0,0,9
1985,63,0,0,8
1986,68,1,0,4
1987,54,1,0,4
1988,59,1,0,1
1989,43,0,0,5
1990,60,0,0,6
1991,39,0,1,4
1992,63,0,0,2
1993,61,0,1,9
1994,67,1,0,2
1995,68,1,1,4
1996,61,1,1,1
1997,37,0,1,4
1998,30,1,0,1
1999,43,1,0,2
2000,64,0,0,2
2001,39,0,0,7
2002,23,1,0,3
2003,65,0,0,3
2004,21,0,0,7
2005,27,1,0,3
2006,26,0,1,4
2007,43,0,0,3
2008,61,0,0,4
2009,27,1,0,5
2010,53,1,0,1
2011,44,0,1,3
2012,51,1,1,1
2013,60,0,0,4
2014,51,0,0,3
2015,62,0,0,6
2016,31,0,0,9
2017,41,1,0,2
2018,32,0,0,7
2019,38,1,0,6
2020,34,0,0,5
2021,41,1,1,7
2022,50,0,1,4
2023,39,0,1,9
2024,45,1,0,5
2025,20,1,1,4
2026,38,1,0,7
2027,55,0,0,1
2028,30,0,1,9
2029,68,1,0,2
2030,33,0,0,5
2031,56,0,1,1
2032,23,1,0,4
2033,64,0,1,6
2034,45,1,0,2
2035,24,0,0,6
2036,32,1,1,7
2037,50,1,0,5
2038,38,1,1,9
2039,57,1,0,1
2040,25,1,0,9
2041,52,1,0,5
2042,24,0,0,1
2043,19,0,1,3
2044,62,1,1,3
2045,46,0,0,4
2046,26,0,1,1
2047,41,1,0,2
2048,58,1,1,5
2049,54,1,1,6
2050,65,1,0,9
2051,21,0,0,9
2052,20,0,0,3
2053,64,0,1,4
2054,49,0,0,6
2055,28,1,0,2
2056,47,0,0,5
2057,60,0,0,4
2058,61,1,0,7
2059,47,1,0,6
2060,53,1,0,6
2061,54,0,0,5
2062,31,0,1,5
2063,50,1,1,3
2064,53,1,1,9
2065,27,1,0,2
2066,29,0,0,6
2067,42,0,0,3
2068,43,0,0,2
2069,67,1,0,1
2070,27,1,0,5
2071,56,0,1,5
2072,21,0,0,1
2073,57,0,1,6
2074,34,1,0,3
2075,60,1,0,9
2076,69,1,1,6
2077,38,1,1,2
2078,29,0,1,2
2079,61,1,1,2
2080,30,0,0,1
2081,29,1,1,9
2082,60,0,1,8
2083,51,0,0,2
2084,31,0,1,2
2085,20,0,1,1
2086,30,1,0,3
2087,54,1,0,6
2088,24,0,1,5
2089,47,1,1,6
2090,21,1,0,1
2091,58,1,1,9
2092,51,1,0,5
2093,69,0,0,4
2094,52,1,0,6
2095,52,0,0,3
2096,60,1,1,2
2097,50,1,0,6
2098,53,1,0,8
2099,44,1,0,6
2100,29,0,1,4
2101,26,1,1,6
2102,61,1,0,2
2103,35,0,0,9
2104,27,0,0,4
2105,47,0,0,9
2106,47,1,0,3
2107,31,1,0,4
2108,54,1,1,8
2109,46,1,0,3
2110,41,0,0,2
2111,35,0,0,9
2112,21,1,0,1
2113,55,1,0,2
2114,33,0,0,1
2115,68,1,0,5
2116,38,0,0,3
2117,62,1,0,5
2118,37,1,1,3
2119,51,1,0,9
2120,47,1,0,4
2121,41,1,0,1
2122,26,0,0,2
2123,39,1,0,2
2124,43,0,1,4
2125,50,1,0,4
2126,48,1,0,2
2127,64,1,1,7
2128,23,0,0,1
2129,24,1,1,8
2130,21,1,0,1
2131,60,0,0,3
2132,58,0,0,9
2133,23,1,1,8
2134,27,1,0,6
2135,52,1,0,5
2136,67,0,1,9
2137,36,0,1,6
2138,48,0,0,9
2139,43,0,0,5
2140,62,1,0,5
2141,33,1,1,3
2142,27,1,0,6
2143,49,0,1,9
2144,59,0,0,5
2145,34,0,0,6
2146,64,1,0,1
2147,32,0,0,5
2148,24,0,1,2
2149,22,1,1,2
2150,33,1,0,4
2151,62,1,0,6
2152,35,0,0,4
2153,60,0,0,3
2154,62,0,1,1
2155,61,0,0,4
2156,69,0,0,8
2157,33,0,0,5
2158,68,1,0,6
2159,43,0,0,1
2160,30,1,0,8
2161,45,0,0,2
2162,52,0,1,2
2163,39,0,0,5
2164,35,1,0,2
2165,64,0,1,5
2166,24,0,0,3
2167,19,0,0,6
2168,54,0,0,6
2169,25,1,0,5
2170,45,0,1,4
2171,50,0,1,8
2172,68,0,0,4
2173,56,0,0,2
2174,57,0,0,8
2175,62,1,0,5
2176,49,0,0,8
2177,58,0,0,7
2178,18,1,1,5
2179,66,0,0,8
2180,61,0,0,1
2181,41,1,0,6
2182,57,0,1,7
2183,59,1,0,7
2184,39,0,1,4
2185,56,0,1,2
2186,42,0,0,7
2187,39,1,0,9
2188,20,1,1,9
2189,62,0,0,5
2190,44,1,1,8
2191,58,1,0,9
2192,67,0,0,2
2193,66,0,0,8
2194,68,0,0,3
2195,39,0,0,8
2196,50,0,0,2
2197,29,1,0,2
2198,58,0,0,1
2199,53,1,0,2
2200,55,0,0,4
2201,48,0,0,6
2202,27,1,0,2
2203,24,1,1,5
2204,65,0,0,3
2205,27,1,0,3
2206,60,0,1,8
2207,69,0,0,3
2208,55,0,1,2
2209,44,0,0,6
2210,39,1,0,1
2211,54,1,0,1
2212,23,1,0,5
2213,24,1,0,8
2214,46,1,1,4
2215,30,0,0,4
2216,50,1,0,2
2217,67,0,1,6
2218,23,1,0,1
2219,27,1,0,4
2220,59,0,0,1
2221,31,0,0,8
2222,67,0,1,5
2223,61,1,0,4
2224,67,0,0,7
2225,27,1,1,3
2226,34,1,0,6
2227,30,0,0,9
2228,21,0,0,6
2229,21,1,0,6
2230,59,1,0,8
2231,46,0,0,7
2232,29,0,0,9
2233,29,1,1,7
2234,69,1,0,3
2235,23,1,0,4
2236,55,1,0,6
2237,65,0,1,3
2238,46,1,0,1
2239,50,1,0,3
2240,66,1,0,1
2241,20,0,1,8
2242,30,0,0,1
2243,18,1,1,7
2244,53,1,0,5
2245,37,0,1,5
2246,25,1,0,9
2247,62,0,0,7
2248,36,1,0,6
2249,42,0,0,3
2250,49,0,0,5
2251,44,1,1,8
2252,66,1,0,1
2253,53,0,0,4
2254,53,1,0,3
2255,57,1,0,2
2256,47,1,0,1
2257,35,1,1,8
2258,23,0,0,7
2259,41,0,0,8
2260,43,1,1,6
2261,23,1,0,9
2262,53,1,0,2
2263,61,0,1,7
2264,43,0,1,7
2265,43,0,0,4
2266,19,0,0,1
2267,51,0,0,8
2268,50,0,0,7
2269,39,1,0,1
2270,28,1,1,1
2271,18,0,0,3
2272,24,0,1,1
2273,44,0,0,5
2274,65,0,0,3
2275,46,0,0,7
2276,69,1,0,6
2277,56,1,0,4
2278,32,1,0,5
2279,34,0,0,5
2280,29,0,0,2
2281,60,1,1,2
2282,67,1,1,8
2283,46,1,0,9
2284,22,0,0,8
2285,58,0,1,3
2286,46,1,0,6
2287,22,1,0,4
2288,40,0,0,7
2289,32,1,1,7
2290,34,0,1,5
2291,61,1,0,1
2292,24,0,1,2
2293,61,0,0,8
2294,50,1,0,3
2295,18,1,1,4
2296,34,0,0,4
2297,56,1,0,2
2298,60,1,0,6
2299,58,1,0,5
2300,42,1,1,3
2301,68,1,0,4
2302,39,0,1,5
2303,44,1,0,2
2304,55,0,1,9
2305,53,1,1,8
2306,33,0,0,6
2307,28,1,0,4
2308,49,0,0,4
2309,60,1,1,6
2310,34,1,1,2
2311,48,0,1,1
2312,37,1,1,4
2313,28,0,1,6
2314,21,0,0,4
2315,40,0,0,9
2316,20,1,1,5
2317,42,1,0,3
2318,52,1,1,8
2319,21,0,1,1
2320,46,1,0,5
2321,24,1,0,6
2322,45,0,0,8
2323,48,1,0,7
2324,45,0,1,1
2325,68,1,0,8
2326,23,0,0,5
2327,46,1,0,3
2328,51,1,0,5
2329,28,0,0,8
2330,29,1,1,5
2331,61,1,0,4
2332,37,1,0,6
2333,63,1,0,1
2334,33,0,0,7
2335,63,0,1,2
2336,33,0,0,5
2337,69,0,0,7
2338,32,1,0,2
2339,25,1,0,5
2340,26,0,0,6
2341,23,1,0,8
2342,18,1,0,7
2343,47,1,0,8
2344,29,0,0,2
2345,24,0,0,1
2346,36,1,0,5
2347,49,0,0,2
2348,32,1,0,3
2349,56,1,0,1
2350,55,1,0,7
2351,61,0,0,5
2352,29,1,0,9
2353,44,1,1,8
2354,31,1,1,9
2355,69,0,1,5
2356,30,1,0,5
2357,35,0,1,9
2358,59,1,1,5
2359,58,1,1,5
2360,36,0,1,6
2361,47,0,1,9
2362,68,0,0,4
2363,36,1,0,2
2364,25,1,0,4
2365,51,0,1,7
2366,51,0,0,7
2367,41,1,1,2
2368,27,0,0,6
2369,59,0,0,4
2370,51,0,0,3
2371,20,0,0,8
2372,67,0,0,6
2373,30,1,0,1
2374,69,0,1,4
2375,27,0,0,8
2376,38,1,1,2
2377,35,0,0,6
2378,49,0,0,9
2379,69,1,0,6
2380,26,0,1,1
2381,62,0,1,8
2382,28,1,1,8
2383,18,0,0,7
2384,23,1,0,9
2385,21,1,0,7
2386,26,1,1,8
2387,68,0,0,2
2388,22,1,0,1
2389,47,0,0,2
2390,54,0,1,2
2391,30,0,1,9
2392,23,0,0,4
2393,20,0,0,1
2394,57,1,0,7
2395,26,1,1,1
2396,63,1,0,9
2397,48,1,1,3
2398,64,1,1,9
2399,33,1,0,3
2400,57,0,0,3
2401,54,0,0,2
2402,37,1,0,2
2403,54,0,1,9
2404,51,1,0,2
2405,34,0,1,3
2406,34,0,0,5
2407,18,1,1,5
2408,47,1,0,8
2409,39,0,1,5
2410,20,0,0,7
2411,39,0,0,4
2412,41,1,0,3
2413,39,1,0,7
2414,28,0,0,4
2415,68,0,0,7
2416,67,0,1,7
2417,21,0,0,2
2418,30,1,0,6
2419,21,0,1,9
2420,25,0,0,6
2421,20,0,0,4
2422,34,1,0,6
2423,41,0,0,5
2424,23,0,0,2
2425,33,1,0,5
2426,46,1,0,4
2427,58,1,0,2
2428,33,1,0,8
2429,34,0,1,3
2430,20,1,0,6
2431,18,0,0,6
2432,21,1,1,4
2433,60,0,0,2
2434,32,0,1,5
2435,26,0,0,7
2436,28,1,0,7
2437,25,0,0,8
2438,22,0,0,2
2439,32,1,0,9
2440,20,1,0,4
2441,58,1,0,2
2442,23,1,0,8
2443,32,0,1,2
2444,66,1,0,2
2445,59,1,1,2
2446,37,0,0,1
2447,34,1,0,6
2448,52,1,1,1
2449,55,1,0,4
2450,37,1,1,9
2451,20,1,1,4
2452,50,1,0,6
2453,53,1,1,8
2454,49,1,0,9
2455,57,1,0,6
2456,54,0,0,4
2457,69,1,0,7
2458,53,0,0,4
2459,23,0,0,9
2460,22,0,0,6
2461,23,1,0,2
2462,50,0,0,2
2463,67,1,0,4
2464,53,1,1,9
2465,39,1,0,6
2466,67,1,0,3
2467,66,1,0,8
2468,31,1,0,8
2469,66,0,0,6
2470,58,1,0,4
2471,68,0,0,7
2472,38,0,0,7
2473,61,1,0,7
2474,19,1,1,1
2475,30,0,0,2
2476,26,1,0,9
2477,44,0,1,3
2478,64,0,0,5
2479,28,0,0,2
2480,51,0,0,8
2481,69,0,1,7
2482,24,0,1,3
2483,41,1,0,8
2484,61,0,0,1
2485,62,0,1,8
2486,58,0,0,9
2487,54,1,1,2
2488,65,0,0,2
2489,35,1,0,1
2490,53,1,0,4
2491,36,1,0,3
2492,61,1,0,2
2493,34,0,0,2
2494,63,1,0,4
2495,48,1,1,9
2496,27,0,1,1
2497,57,1,1,5
2498,61,1,1,4
2499,50,1,0,5
2500,44,0,0,8
2501,42,0,0,3
2502,27,1,0,2
2503,36,0,0,1
2504,38,1,1,5
2505,44,0,0,3
2506,28,0,1,9
2507,65,0,0,8
2508,62,1,0,6
2509,53,1,0,5
2510,22,0,1,7
2511,52,0,0,4
2512,33,0,1,4
2513,27,0,0,5
2514,64,0,0,9
2515,46,0,0,7
2516,65,0,1,1
2517,33,0,1,5
2518,30,1,1,7
2519,58,1,1,6
2520,57,1,0,9
2521,34,1,0,7
2522,21,0,0,2
2523,64,1,0,9
2524,29,1,0,9
2525,25,1,0,9
2526,53,1,1,2
2527,34,0,0,6
2528,65,1,0,9
2529,52,0,1,9
2530,61,1,0,5
2531,49,1,1,8
2532,19,1,0,6
2533,57,1,1,3
2534,35,0,0,5
2535,31,1,0,8
2536,40,1,1,9
2537,28,1,0,4
2538,25,1,0,9
2539,39,0,0,3
2540,57,1,1,2
2541,27,1,0,5
2542,45,0,0,1
2543,21,0,0,1
2544,65,1,1,5
2545,66,1,0,5
2546,45,1,0,4
2547,28,0,1,5
2548,54,1,1,1
2549,33,1,1,8
2550,56,1,0,1
2551,36,0,0,1
2552,33,0,0,4
2553,68,1,0,7
2554,60,0,0,5
2555,38,1,0,1
2556,65,0,1,3
2557,27,1,1,4
2558,65,0,0,2
2559,65,1,1,3
2560,63,0,0,5
2561,27,1,0,3
2562,37,1,1,7
2563,29,0,0,8
2564,49,1,0,7
2565,42,1,1,8
2566,57,0,0,1
2567,26,0,0,2
2568,65,1,0,6
2569,55,0,0,6
2570,38,1,0,4
2571,59,0,0,3
2572,27,0,0,2
2573,23,1,0,5
2574,58,0,0,2
2575,61,1,0,4
2576,61,0,0,1
2577,21,1,0,4
2578,47,1,0,7
2579,65,1,0,5
2580,39,1,0,4
2581,40,0,0,9
2582,62,0,0,9
2583,23,1,1,1
2584,31,0,0,1
2585,26,1,1,8
2586,55,1,0,2
2587,18,1,1,2
2588,69,0,1,2
2589,69,1,0,2
2590,51,1,0,4
2591,28,0,0,3
2592,68,1,1,4
2593,40,1,0,5
2594,24,1,0,1
2595,24,0,0,8
2596,25,0,1,4
2597,29,0,0,8
2598,33,1,0,2
2599,23,0,1,8
2600,24,0,1,7
2601,49,1,1,2
2602,61,1,1,3
2603,50,0,0,1
2604,48,1,1,9
2605,69,0,0,3
2606,30,0,0,2
2607,60,1,0,5
2608,65,0,1,3
2609,67,0,0,3
2610,20,1,0,9
2611,62,1,1,6
2612,43,1,1,9
2613,59,1,0,8
2614,31,0,0,6
2615,50,0,1,4
2616,26,1,0,1
2617,20,0,0,3
2618,31,0,1,5
2619,49,0,0,6
2620,47,1,0,2
2621,67,1,1,9
2622,54,1,0,9
2623,22,1,1,9
2624,64,1,0,9
2625,28,0,0,1
2626,23,1,0,9
2627,24,1,1,8
2628,50,1,1,3
2629,22,1,0,9
2630,50,0,1,9
2631,35,1,1,4
